[TILE_MAP]
0	1	0	1	2	3	2	4	5	3	2	3	6	7	6	7	
8	9	8	9	10	11	10	12	13	11	10	11	14	15	14	15	
0	1	16	17	18	18	18	19	20	18	18	18	21	22	6	7	
8	9	16	17	18	18	18	23	24	18	18	18	21	25	14	15	
0	1	26	27	28	29	28	30	30	31	28	31	32	33	6	7	
8	9	27	34	31	28	31	28	31	28	31	28	35	36	14	15	
0	1	26	37	28	31	28	31	28	29	28	29	32	33	6	7	
38	39	40	34	31	28	31	28	31	28	31	28	35	36	41	42	
38	43	44	27	28	29	28	31	28	31	28	31	32	33	45	42	
8	9	46	47	31	28	31	28	31	28	31	28	35	48	14	15	
0	1	46	49	28	31	28	29	28	29	28	31	32	48	6	7	
8	9	27	34	31	28	31	28	31	28	31	28	35	36	14	15	
0	1	26	37	28	31	28	31	28	31	28	29	32	33	6	7	
8	9	27	34	31	28	31	28	31	28	31	28	35	36	14	15	
0	1	0	1	2	3	2	3	2	3	2	3	6	7	6	7	
8	9	8	9	10	11	10	11	10	11	10	11	14	15	14	15

[OBJECTS]
#OHSOPHIA
20	100.0	64	20

#BRICK
1	96	0	2
1	144	0	2
1	96	16	2
1	144	16	2
1	96	32	2
1	144	32	2
1	32	48	2
1	48	48	2
1	64	48	2
1	80	48	2
1	96	48	2
1	144	48	2
1	160	48	2
1	176	48	2
1	192	48	2
1	208	48	2
1	32	64	2
1	208	64	2
1	32	80	2
1	208	80	2
1	32	96	2
1	208	96	2
1	32	144	2
1	208	144	2
1	32	160	2
1	208	160	2
1	32	176	2
1	208	176	2
1	32	192	2
1	208	192	2
1	32	208	2
1	208	208	2
1	32	224	2
1	48	224	2
1	64	224	2
1	80	224	2
1	96	224	2
1	112	224	2
1	128	224	2
1	144	224	2
1	160	224	2
1	176	224	2
1	192	224	2
1	208	224	2
