[TILE_MAP]
0	1	0	1	0	1	0	2	3	4	0	1	0	1	0	1	
5	6	5	6	5	6	5	7	8	9	5	6	5	6	5	6	
0	1	10	11	11	11	11	12	13	14	11	11	11	15	0	1	
5	6	10	11	11	11	11	16	17	18	11	11	11	19	5	6	
0	1	20	21	21	21	21	22	23	24	21	21	21	25	0	1	
5	6	26	27	27	27	27	28	29	26	27	27	27	30	5	6	
0	1	26	27	27	27	27	28	29	26	28	29	26	30	0	1	
5	6	26	27	27	27	27	28	29	26	28	29	26	30	5	6	
0	1	29	29	26	27	27	28	29	26	27	27	27	30	0	1	
5	6	29	29	26	27	27	28	29	26	27	27	27	30	5	6	
0	1	26	27	27	27	27	28	29	26	28	29	26	30	0	1	
5	6	26	27	27	27	27	28	29	26	28	29	26	30	5	6	
0	1	26	27	27	27	27	28	29	26	27	27	27	30	0	1	
5	6	26	27	27	27	27	28	29	26	27	27	27	30	5	6	
0	1	0	1	0	1	0	2	3	4	0	1	0	1	0	1	
5	6	5	6	5	6	5	2	3	9	5	6	5	6	5	6
[OBJECTS]
#OHSOPHIA
20	100.0	64	20

#BRICK
1	96	0	2
1	144	0	2
1	96	16	2
1	144	16	2
1	96	32	2
1	144	32	2
1	32	48	2
1	48	48	2
1	64	48	2
1	80	48	2
1	96	48	2
1	144	48	2
1	160	48	2
1	176	48	2
1	192	48	2
1	208	48	2
1	16	64	2
1	224	64	2
1	16	80	2
1	224	80	2
1	16	96	2
1	224	96	2
1	16	112	2
1	224	112	2
1	16	128	2
1	224	128	2
1	16	144	2
1	224	144	2
1	16	160	2
1	224	160	2
1	16	176	2
1	224	176	2
1	16	192	2
1	224	192	2
1	16	208	2
1	224	208	2
1	32	224	2
1	48	224	2
1	64	224	2
1	80	224	2
1	96	224	2
1	144	224	2
1	160	224	2
1	176	224	2
1	192	224	2
1	208	224	2
1	96	240	2
1	144	240	2
