[TILE_MAP]
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	1	
0	0	3	4	3	4	3	5	6	7	3	5	6	7	3	5	6	7	3	5	6	7	3	5	6	7	3	5	6	7	0	1	
0	0	8	8	8	8	8	9	10	11	8	9	10	11	8	9	10	11	8	9	10	11	8	9	10	11	8	9	10	11	0	1	
0	0	8	8	12	13	13	13	14	8	12	13	14	8	12	13	14	8	12	13	14	8	12	13	14	8	12	13	14	8	0	1	
0	0	8	8	15	16	16	16	17	8	15	16	17	8	15	16	17	8	15	16	17	8	15	16	17	8	15	16	17	8	0	1	
0	0	8	8	15	16	16	16	17	8	15	16	17	8	15	16	17	8	15	16	17	8	15	16	17	8	15	16	18	19	0	1	
0	0	8	8	15	16	16	16	17	8	15	16	17	8	15	16	17	8	15	16	17	8	15	16	17	8	15	16	20	21	0	1	
0	0	8	8	22	23	16	16	17	8	15	16	17	8	15	16	17	8	15	16	17	8	15	16	17	8	24	25	26	27	0	1	
0	0	8	8	28	29	16	30	17	8	15	30	17	8	15	30	17	8	15	30	17	8	15	30	17	8	31	32	0	0	0	1	
0	0	8	8	33	34	25	35	36	8	24	35	36	8	24	35	36	8	24	35	36	8	24	35	36	8	0	0	0	0	0	1	
0	0	31	32	31	32	31	32	31	32	31	32	31	32	31	32	31	32	31	32	31	32	31	32	31	32	0	0	0	0	0	1	
37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	38	

[OBJECTS]
#TANK
4	100.0	0	4
# BRICK 
# --- fist broken bridge section
1	64	160	2
1	48	160	2
1	32	160	2
1	80	160	2
1	96	160	2
1	112	160	2
1	128	160	2
1	144	160	2
1	160	160	2
1	176	160	2
1	192	160	2
1	208	160	2
1	224	160	2
1	240	160	2
1	256	160	2
1	272	160	2
1	288	160	2
1	304	160	2
