[TILE_MAP]
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	1	
0	0	3	4	3	4	3	5	6	7	3	5	6	7	3	5	6	7	3	5	6	7	3	5	6	7	3	5	6	7	0	1	
0	0	8	8	8	8	8	9	10	11	8	9	10	11	8	9	10	11	8	9	10	11	8	9	10	11	8	9	10	11	0	1	
0	0	8	8	12	13	13	13	14	8	12	13	14	8	12	13	14	8	12	13	14	8	12	13	14	8	12	13	14	8	0	1	
0	0	8	8	15	16	16	16	17	8	15	16	17	8	15	16	17	8	15	16	17	8	15	16	17	8	15	16	17	8	0	1	
0	0	8	8	15	16	16	16	17	8	15	16	17	8	15	16	17	8	15	16	17	8	15	16	17	8	15	16	18	19	0	1	
0	0	8	8	15	16	16	16	17	8	15	16	17	8	15	16	17	8	15	16	17	8	15	16	17	8	15	16	20	21	0	1	
0	0	8	8	22	23	16	16	17	8	15	16	17	8	15	16	17	8	15	16	17	8	15	16	17	8	24	25	26	27	0	1	
0	0	8	8	28	29	16	30	17	8	15	30	17	8	15	30	17	8	15	30	17	8	15	30	17	8	31	32	0	0	0	1	
0	0	8	8	33	34	25	35	36	8	24	35	36	8	24	35	36	8	24	35	36	8	24	35	36	8	0	0	0	0	0	1	
0	0	31	32	31	32	31	32	31	32	31	32	31	32	31	32	31	32	31	32	31	32	31	32	31	32	0	0	0	0	0	1	
37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	38	

[OBJECTS]
#TANK
4	440	142	4
# BRICK 
# --- fist broken bridge section
1	0	64	2
1	16	64	2
1	32	64	2
1	48	64	2
1	64	64	2
1	80	64	2
1	96	64	2
1	112	64	2
1	128	64	2
1	144	64	2
1	160	64	2
1	176	64	2
1	192	64	2
1	208	64	2
1	224	64	2
1	240	64	2
1	256	64	2
1	272	64	2
1	288	64	2
1	304	64	2
1	320	64	2
1	336	64	2
1	352	64	2
1	368	64	2
1	384	64	2
1	400	64	2
1	416	64	2
1	432	64	2
1	448	64	2
1	464	64	2
1	480	64	2
1	0	80	2
1	16	80	2
1	480	80	2
1	0	96	2
1	16	96	2
1	480	96	2
1	0	112	2
1	16	112	2
1	480	112	2
1	0	128	2
1	16	128	2
1	480	128	2
1	0	144	2
1	16	144	2
1	464	144	2
1	480	144	2
1	0	160	2
1	16	160	2
1	464	160	2
1	480	160	2
1	0	176	2
1	16	176	2
1	416	176	2
1	432	176	2
1	448	176	2
1	464	176	2
1	480	176	2
1	0	192	2
1	16	192	2
1	416	192	2
1	432	192	2
1	448	192	2
1	464	192	2
1	480	192	2
1	0	208	2
1	16	208	2
1	32	208	2
1	48	208	2
1	64	208	2
1	80	208	2
1	96	208	2
1	112	208	2
1	128	208	2
1	144	208	2
1	160	208	2
1	176	208	2
1	192	208	2
1	208	208	2
1	224	208	2
1	240	208	2
1	256	208	2
1	272	208	2
1	288	208	2
1	304	208	2
1	320	208	2
1	336	208	2
1	352	208	2
1	368	208	2
1	384	208	2
1	400	208	2
1	416	208	2
1	432	208	2
1	448	208	2
1	464	208	2
1	480	208	2
#PORTAL
# type	l	t	ani_set_id	r	b	scene_id
100	64	190	0	80	206	10
